time,realization,y,x,Q
2023-03-07,32,13.25417058,-88.82083718,80.0
2023-03-07,33,13.25417058,-88.82083718,80.0
2023-03-07,34,13.25417058,-88.82083718,80.0
2023-03-07,35,13.25417058,-88.82083718,80.0
2023-03-07,36,13.25417058,-88.82083718,80.0
2023-03-07,37,13.25417058,-88.82083718,80.0
2023-03-07,38,13.25417058,-88.82083718,80.0
2023-03-07,39,13.25417058,-88.82083718,80.0
2023-03-07,40,13.25417058,-88.82083718,80.0
2023-03-07,41,13.25417058,-88.82083718,80.0
2023-03-07,42,13.25417058,-88.82083718,80.0
2023-03-07,43,13.25417058,-88.82083718,80.0
2023-03-07,44,13.25417058,-88.82083718,80.0
2023-03-07,45,13.25417058,-88.82083718,80.0
2023-03-07,46,13.25417058,-88.82083718,80.0
2023-03-07,47,13.25417058,-88.82083718,80.0
2023-03-07,48,13.25417058,-88.82083718,80.0
2023-03-07,49,13.25417058,-88.82083718,80.0
2023-03-07,50,13.25417058,-88.82083718,80.0
2023-03-08,0,13.25417058,-88.82083718,78.5
2023-03-08,1,13.25417058,-88.82083718,78.5
2023-03-08,2,13.25417058,-88.82083718,78.5
2023-03-08,3,13.25417058,-88.82083718,78.5
2023-03-08,4,13.25417058,-88.82083718,78.5
2023-03-08,5,13.25417058,-88.82083718,78.5
2023-03-08,6,13.25417058,-88.82083718,78.5
2023-03-08,7,13.25417058,-88.82083718,78.5
2023-03-08,8,13.25417058,-88.82083718,78.5
2023-03-08,9,13.25417058,-88.82083718,78.5
2023-03-08,10,13.25417058,-88.82083718,78.5
2023-03-08,11,13.25417058,-88.82083718,78.5
2023-03-08,12,13.25417058,-88.82083718,78.5
2023-03-08,13,13.25417058,-88.82083718,78.5
2023-03-08,14,13.25417058,-88.82083718,78.5
2023-03-08,15,13.25417058,-88.82083718,78.5
2023-03-08,16,13.25417058,-88.82083718,78.5
2023-03-08,17,13.25417058,-88.82083718,78.5
2023-03-08,18,13.25417058,-88.82083718,78.5
2023-03-08,19,13.25417058,-88.82083718,78.5
2023-03-08,20,13.25417058,-88.82083718,78.5
2023-03-08,21,13.25417058,-88.82083718,78.5
2023-03-08,22,13.25417058,-88.82083718,78.5
2023-03-08,23,13.25417058,-88.82083718,78.5
2023-03-08,24,13.25417058,-88.82083718,78.5
2023-03-08,25,13.25417058,-88.82083718,78.5
2023-03-08,26,13.25417058,-88.82083718,78.5
2023-03-08,27,13.25417058,-88.82083718,78.5
2023-03-08,28,13.25417058,-88.82083718,78.5
2023-03-08,29,13.25417058,-88.82083718,78.5
2023-03-08,30,13.25417058,-88.82083718,78.5
2023-03-08,31,13.25417058,-88.82083718,78.5
2023-03-08,32,13.25417058,-88.82083718,78.5
2023-03-08,33,13.25417058,-88.82083718,78.5
2023-03-08,34,13.25417058,-88.82083718,78.5
2023-03-08,35,13.25417058,-88.82083718,78.5
2023-03-08,36,13.25417058,-88.82083718,78.5
2023-03-08,37,13.25417058,-88.82083718,78.5
2023-03-08,38,13.25417058,-88.82083718,78.5
2023-03-08,39,13.25417058,-88.82083718,78.5
2023-03-08,40,13.25417058,-88.82083718,78.5
2023-03-08,41,13.25417058,-88.82083718,78.5
2023-03-08,42,13.25417058,-88.82083718,78.5
2023-03-08,43,13.25417058,-88.82083718,78.5
2023-03-08,44,13.25417058,-88.82083718,78.5
2023-03-08,45,13.25417058,-88.82083718,78.5
2023-03-08,46,13.25417058,-88.82083718,78.5
2023-03-08,47,13.25417058,-88.82083718,78.5
2023-03-08,48,13.25417058,-88.82083718,78.5
2023-03-08,49,13.25417058,-88.82083718,78.5
2023-03-08,50,13.25417058,-88.82083718,78.5
2023-03-09,0,13.25417058,-88.82083718,77.0
2023-03-09,1,13.25417058,-88.82083718,77.0
2023-03-09,2,13.25417058,-88.82083718,77.0
2023-03-09,3,13.25417058,-88.82083718,77.0
2023-03-09,4,13.25417058,-88.82083718,77.0
2023-03-09,5,13.25417058,-88.82083718,77.0
2023-03-09,6,13.25417058,-88.82083718,77.0
2023-03-09,7,13.25417058,-88.82083718,77.0
2023-03-09,8,13.25417058,-88.82083718,77.0
2023-03-09,9,13.25417058,-88.82083718,77.0
2023-03-09,10,13.25417058,-88.82083718,77.0
2023-03-09,11,13.25417058,-88.82083718,77.0
2023-03-09,12,13.25417058,-88.82083718,77.0
2023-03-09,13,13.25417058,-88.82083718,77.0
2023-03-09,14,13.25417058,-88.82083718,77.0
2023-03-09,15,13.25417058,-88.82083718,77.0
2023-03-09,16,13.25417058,-88.82083718,77.0
2023-03-09,17,13.25417058,-88.82083718,77.0
2023-03-09,18,13.25417058,-88.82083718,77.0
2023-03-09,19,13.25417058,-88.82083718,77.0
2023-03-09,20,13.25417058,-88.82083718,77.0
2023-03-09,21,13.25417058,-88.82083718,77.0
2023-03-09,22,13.25417058,-88.82083718,77.0
2023-03-09,23,13.25417058,-88.82083718,77.0
2023-03-09,24,13.25417058,-88.82083718,77.0
2023-03-09,25,13.25417058,-88.82083718,77.0
2023-03-09,26,13.25417058,-88.82083718,77.0
2023-03-09,27,13.25417058,-88.82083718,77.0
2023-03-09,28,13.25417058,-88.82083718,77.0
2023-03-09,29,13.25417058,-88.82083718,77.0
2023-03-09,30,13.25417058,-88.82083718,77.0
2023-03-09,31,13.25417058,-88.82083718,77.0
2023-03-09,32,13.25417058,-88.82083718,77.0
2023-03-09,33,13.25417058,-88.82083718,77.0
2023-03-09,34,13.25417058,-88.82083718,77.0
2023-03-09,35,13.25417058,-88.82083718,77.0
2023-03-09,36,13.25417058,-88.82083718,77.0
2023-03-09,37,13.25417058,-88.82083718,77.0
2023-03-09,38,13.25417058,-88.82083718,77.0
2023-03-09,39,13.25417058,-88.82083718,77.0
2023-03-09,40,13.25417058,-88.82083718,77.0
2023-03-09,41,13.25417058,-88.82083718,77.0
2023-03-09,42,13.25417058,-88.82083718,77.0
2023-03-09,43,13.25417058,-88.82083718,77.0
2023-03-09,44,13.25417058,-88.82083718,77.0
2023-03-09,45,13.25417058,-88.82083718,77.0
2023-03-09,46,13.25417058,-88.82083718,77.0
2023-03-09,47,13.25417058,-88.82083718,77.0
2023-03-09,48,13.25417058,-88.82083718,77.0
2023-03-09,49,13.25417058,-88.82083718,77.0
2023-03-09,50,13.25417058,-88.82083718,77.0
2023-03-10,0,13.25417058,-88.82083718,75.5
2023-03-10,1,13.25417058,-88.82083718,75.5
2023-03-10,2,13.25417058,-88.82083718,75.5
2023-03-10,3,13.25417058,-88.82083718,75.5
2023-03-10,4,13.25417058,-88.82083718,75.5
2023-03-10,5,13.25417058,-88.82083718,75.5
2023-03-10,6,13.25417058,-88.82083718,75.5
2023-03-10,7,13.25417058,-88.82083718,75.5
2023-03-10,8,13.25417058,-88.82083718,75.5
2023-03-10,9,13.25417058,-88.82083718,75.5
2023-03-10,10,13.25417058,-88.82083718,75.5
2023-03-10,11,13.25417058,-88.82083718,75.5
2023-03-10,12,13.25417058,-88.82083718,75.5
2023-03-10,13,13.25417058,-88.82083718,75.5
2023-03-10,14,13.25417058,-88.82083718,75.5
2023-03-10,15,13.25417058,-88.82083718,75.5
2023-03-10,16,13.25417058,-88.82083718,75.5
2023-03-10,17,13.25417058,-88.82083718,75.5
2023-03-10,18,13.25417058,-88.82083718,75.5
2023-03-10,19,13.25417058,-88.82083718,75.5
2023-03-10,20,13.25417058,-88.82083718,75.5
2023-03-10,21,13.25417058,-88.82083718,75.5
2023-03-10,22,13.25417058,-88.82083718,75.5
2023-03-10,23,13.25417058,-88.82083718,75.5
2023-03-10,24,13.25417058,-88.82083718,75.5
2023-03-10,25,13.25417058,-88.82083718,75.5
2023-03-10,26,13.25417058,-88.82083718,75.5
2023-03-10,27,13.25417058,-88.82083718,75.5
2023-03-10,28,13.25417058,-88.82083718,75.5
2023-03-10,29,13.25417058,-88.82083718,75.5
2023-03-10,30,13.25417058,-88.82083718,75.5
2023-03-10,31,13.25417058,-88.82083718,75.5
2023-03-10,32,13.25417058,-88.82083718,75.5
2023-03-10,33,13.25417058,-88.82083718,75.5
2023-03-10,34,13.25417058,-88.82083718,75.5
2023-03-10,35,13.25417058,-88.82083718,75.5
2023-03-10,36,13.25417058,-88.82083718,75.5
2023-03-10,37,13.25417058,-88.82083718,75.5
2023-03-10,38,13.25417058,-88.82083718,75.5
2023-03-10,39,13.25417058,-88.82083718,75.5
2023-03-10,40,13.25417058,-88.82083718,75.5
2023-03-10,41,13.25417058,-88.82083718,75.5
2023-03-10,42,13.25417058,-88.82083718,75.5
2023-03-10,43,13.25417058,-88.82083718,75.5
2023-03-10,44,13.25417058,-88.82083718,75.5
2023-03-10,45,13.25417058,-88.82083718,75.5
2023-03-10,46,13.25417058,-88.82083718,75.5
2023-03-10,47,13.25417058,-88.82083718,75.5
2023-03-10,48,13.25417058,-88.82083718,75.5
2023-03-10,49,13.25417058,-88.82083718,75.5
2023-03-10,50,13.25417058,-88.82083718,75.5
2023-03-11,0,13.25417058,-88.82083718,74.1
2023-03-11,1,13.25417058,-88.82083718,74.1
2023-03-11,2,13.25417058,-88.82083718,74.1
2023-03-11,3,13.25417058,-88.82083718,74.1
2023-03-11,4,13.25417058,-88.82083718,74.1
2023-03-11,5,13.25417058,-88.82083718,74.1
2023-03-11,6,13.25417058,-88.82083718,74.1
2023-03-11,7,13.25417058,-88.82083718,74.1
2023-03-11,8,13.25417058,-88.82083718,74.1
2023-03-11,9,13.25417058,-88.82083718,74.1
2023-03-11,10,13.25417058,-88.82083718,74.1
2023-03-11,11,13.25417058,-88.82083718,74.1
2023-03-11,12,13.25417058,-88.82083718,74.1
2023-03-11,13,13.25417058,-88.82083718,74.1
2023-03-11,14,13.25417058,-88.82083718,74.1
2023-03-11,15,13.25417058,-88.82083718,74.1
2023-03-11,16,13.25417058,-88.82083718,74.1
2023-03-11,17,13.25417058,-88.82083718,74.1
2023-03-11,18,13.25417058,-88.82083718,74.1
2023-03-11,19,13.25417058,-88.82083718,74.1
2023-03-11,20,13.25417058,-88.82083718,74.1
2023-03-11,21,13.25417058,-88.82083718,74.1
2023-03-11,22,13.25417058,-88.82083718,74.1
2023-03-11,23,13.25417058,-88.82083718,74.1
2023-03-11,24,13.25417058,-88.82083718,74.1
2023-03-11,25,13.25417058,-88.82083718,74.1
2023-03-11,26,13.25417058,-88.82083718,74.1
2023-03-11,27,13.25417058,-88.82083718,74.1
2023-03-11,28,13.25417058,-88.82083718,74.1
2023-03-11,29,13.25417058,-88.82083718,74.1
2023-03-11,30,13.25417058,-88.82083718,74.1
2023-03-11,31,13.25417058,-88.82083718,74.1
2023-03-11,32,13.25417058,-88.82083718,74.1
2023-03-11,33,13.25417058,-88.82083718,74.1
2023-03-11,34,13.25417058,-88.82083718,74.1
2023-03-11,35,13.25417058,-88.82083718,74.1
2023-03-11,36,13.25417058,-88.82083718,74.1
2023-03-11,37,13.25417058,-88.82083718,74.1
2023-03-11,38,13.25417058,-88.82083718,74.1
2023-03-11,39,13.25417058,-88.82083718,74.1
2023-03-11,40,13.25417058,-88.82083718,74.1
2023-03-11,41,13.25417058,-88.82083718,74.1
2023-03-11,42,13.25417058,-88.82083718,74.1
2023-03-11,43,13.25417058,-88.82083718,74.1
2023-03-11,44,13.25417058,-88.82083718,74.1
2023-03-11,45,13.25417058,-88.82083718,74.1
2023-03-11,46,13.25417058,-88.82083718,74.1
2023-03-11,47,13.25417058,-88.82083718,74.1
2023-03-11,48,13.25417058,-88.82083718,74.1
2023-03-11,49,13.25417058,-88.82083718,74.1
2023-03-11,50,13.25417058,-88.82083718,74.1
2023-03-12,0,13.25417058,-88.82083718,72.8
2023-03-12,1,13.25417058,-88.82083718,72.8
2023-03-12,2,13.25417058,-88.82083718,72.8
2023-03-12,3,13.25417058,-88.82083718,72.8
2023-03-12,4,13.25417058,-88.82083718,72.8
2023-03-12,5,13.25417058,-88.82083718,72.9
2023-03-12,6,13.25417058,-88.82083718,72.9
2023-03-12,7,13.25417058,-88.82083718,72.9
2023-03-12,8,13.25417058,-88.82083718,72.8
2023-03-12,9,13.25417058,-88.82083718,72.8
2023-03-12,10,13.25417058,-88.82083718,72.8
2023-03-12,11,13.25417058,-88.82083718,72.8
2023-03-12,12,13.25417058,-88.82083718,72.8
2023-03-12,13,13.25417058,-88.82083718,72.8
2023-03-12,14,13.25417058,-88.82083718,72.8
2023-03-12,15,13.25417058,-88.82083718,72.9
2023-03-12,16,13.25417058,-88.82083718,72.9
2023-03-12,17,13.25417058,-88.82083718,72.8
2023-03-12,18,13.25417058,-88.82083718,72.8
2023-03-12,19,13.25417058,-88.82083718,72.8
2023-03-12,20,13.25417058,-88.82083718,72.8
2023-03-12,21,13.25417058,-88.82083718,72.8
2023-03-12,22,13.25417058,-88.82083718,72.9
2023-03-12,23,13.25417058,-88.82083718,72.8
2023-03-12,24,13.25417058,-88.82083718,72.8
2023-03-12,25,13.25417058,-88.82083718,72.9
2023-03-12,26,13.25417058,-88.82083718,73.0
2023-03-12,27,13.25417058,-88.82083718,72.8
2023-03-12,28,13.25417058,-88.82083718,72.8
2023-03-12,29,13.25417058,-88.82083718,72.9
2023-03-12,30,13.25417058,-88.82083718,72.8
2023-03-12,31,13.25417058,-88.82083718,72.9
2023-03-12,32,13.25417058,-88.82083718,72.8
2023-03-12,33,13.25417058,-88.82083718,72.8
2023-03-12,34,13.25417058,-88.82083718,72.9
2023-03-12,35,13.25417058,-88.82083718,72.9
2023-03-12,36,13.25417058,-88.82083718,72.8
2023-03-12,37,13.25417058,-88.82083718,72.8
2023-03-12,38,13.25417058,-88.82083718,72.8
2023-03-12,39,13.25417058,-88.82083718,72.8
2023-03-12,40,13.25417058,-88.82083718,72.8
2023-03-12,41,13.25417058,-88.82083718,72.8
2023-03-12,42,13.25417058,-88.82083718,72.8
2023-03-12,43,13.25417058,-88.82083718,72.9
2023-03-12,44,13.25417058,-88.82083718,72.8
2023-03-12,45,13.25417058,-88.82083718,73.0
2023-03-12,46,13.25417058,-88.82083718,72.9
2023-03-12,47,13.25417058,-88.82083718,72.8
2023-03-12,48,13.25417058,-88.82083718,72.8
2023-03-12,49,13.25417058,-88.82083718,72.8
2023-03-12,50,13.25417058,-88.82083718,72.8
2023-03-13,0,13.25417058,-88.82083718,71.3
2023-03-13,1,13.25417058,-88.82083718,71.4
2023-03-13,2,13.25417058,-88.82083718,71.5
2023-03-13,3,13.25417058,-88.82083718,71.3
2023-03-13,4,13.25417058,-88.82083718,71.5
2023-03-13,5,13.25417058,-88.82083718,71.5
2023-03-13,6,13.25417058,-88.82083718,71.6
2023-03-13,7,13.25417058,-88.82083718,71.5
2023-03-13,8,13.25417058,-88.82083718,71.3
2023-03-13,9,13.25417058,-88.82083718,71.4
2023-03-13,10,13.25417058,-88.82083718,71.3
2023-03-13,11,13.25417058,-88.82083718,71.3
2023-03-13,12,13.25417058,-88.82083718,71.3
2023-03-13,13,13.25417058,-88.82083718,71.3
2023-03-13,14,13.25417058,-88.82083718,71.4
2023-03-13,15,13.25417058,-88.82083718,71.4
2023-03-13,16,13.25417058,-88.82083718,71.7
2023-03-13,17,13.25417058,-88.82083718,71.4
2023-03-13,18,13.25417058,-88.82083718,71.5
2023-03-13,19,13.25417058,-88.82083718,71.4
2023-03-13,20,13.25417058,-88.82083718,71.5
2023-03-13,21,13.25417058,-88.82083718,71.3
2023-03-13,22,13.25417058,-88.82083718,71.7
2023-03-13,23,13.25417058,-88.82083718,71.4
2023-03-13,24,13.25417058,-88.82083718,71.4
2023-03-13,25,13.25417058,-88.82083718,71.5
2023-03-13,26,13.25417058,-88.82083718,71.7
